SampleID,Cancertype,Sampletype,ImTHscore
TCGA-EE-A2ML-06A-11R-A18S-07,skcm,tumor,2.520364835
TCGA-EE-A2MM-06A-11R-A18S-07,skcm,tumor,2.858164204
TCGA-EE-A2MN-06A-11R-A18S-07,skcm,tumor,3.197506017
TCGA-EE-A2MP-06A-11R-A18S-07,skcm,tumor,2.492100146
TCGA-EE-A2MQ-06A-11R-A18S-07,skcm,tumor,2.364826372
TCGA-EE-A2MR-06A-11R-A18S-07,skcm,tumor,2.332311874
TCGA-EE-A2MS-06A-11R-A18S-07,skcm,tumor,2.750674518
TCGA-EE-A2MT-06A-11R-A18S-07,skcm,tumor,2.482743509
TCGA-EE-A2MU-06A-21R-A18S-07,skcm,tumor,2.276273607
TCGA-EE-A3AA-06A-11R-A18S-07,skcm,tumor,2.358841567
TCGA-EE-A3AB-06A-11R-A18S-07,skcm,tumor,1.664357489
TCGA-EE-A3AC-06A-11R-A18S-07,skcm,tumor,2.896459192
TCGA-EE-A3AD-06A-11R-A18S-07,skcm,tumor,2.100706287
TCGA-EE-A3AE-06A-11R-A18S-07,skcm,tumor,2.960917119
TCGA-EE-A3AF-06A-11R-A18S-07,skcm,tumor,2.302290459
TCGA-EE-A3AG-06A-31R-A18S-07,skcm,tumor,1.967056697
TCGA-EE-A3AH-06A-11R-A18S-07,skcm,tumor,2.249140232
TCGA-EE-A3J3-06A-11R-A20F-07,skcm,tumor,1.45358128
TCGA-EE-A3J4-06A-11R-A20F-07,skcm,tumor,2.651077576
TCGA-EE-A3J5-06A-11R-A20F-07,skcm,tumor,2.580229232
TCGA-EE-A3J7-06A-11R-A20F-07,skcm,tumor,2.557434115
TCGA-EE-A3J8-06A-11R-A20F-07,skcm,tumor,2.3174984
TCGA-EE-A3JA-06A-11R-A20F-07,skcm,tumor,2.317004653
TCGA-EE-A3JB-06A-11R-A21D-07,skcm,tumor,1.167695334
TCGA-EE-A3JD-06A-11R-A20F-07,skcm,tumor,2.439646049
TCGA-EE-A3JE-06A-11R-A20F-07,skcm,tumor,2.458686703
TCGA-EE-A3JH-06A-11R-A21D-07,skcm,tumor,2.432879281
TCGA-EE-A3JI-06A-11R-A21D-07,skcm,tumor,2.659340705
TCGA-ER-A193-06A-12R-A18S-07,skcm,tumor,1.946709317
TCGA-ER-A194-01A-11R-A18U-07,skcm,tumor,2.30480192
TCGA-ER-A195-06A-11R-A18U-07,skcm,tumor,2.245616438
TCGA-ER-A196-01A-11R-A18T-07,skcm,tumor,2.101094603
TCGA-ER-A197-06A-32R-A18S-07,skcm,tumor,2.200678021
TCGA-ER-A198-06A-11R-A18T-07,skcm,tumor,2.437536572
TCGA-ER-A199-06A-11R-A18T-07,skcm,tumor,2.63682152
TCGA-ER-A19A-06A-21R-A18U-07,skcm,tumor,2.18867237
TCGA-ER-A19B-06A-11R-A18S-07,skcm,tumor,1.990134008
TCGA-ER-A19C-06A-11R-A18S-07,skcm,tumor,1.549856454
TCGA-ER-A19D-06A-11R-A18S-07,skcm,tumor,1.566090662
TCGA-ER-A19E-06A-11R-A18S-07,skcm,tumor,2.004374388
TCGA-ER-A19F-06A-11R-A18S-07,skcm,tumor,2.596027512
TCGA-ER-A19G-06A-11R-A18U-07,skcm,tumor,2.266927962
TCGA-ER-A19H-06A-12R-A18S-07,skcm,tumor,2.683212761
TCGA-ER-A19J-06A-11R-A18S-07,skcm,tumor,1.8663769
TCGA-ER-A19K-01A-21R-A18T-07,skcm,tumor,2.571710697
TCGA-ER-A19L-06A-12R-A18S-07,skcm,tumor,1.990003967
TCGA-ER-A19M-06A-61R-A239-07,skcm,tumor,2.323644087
TCGA-ER-A19N-06A-11R-A18S-07,skcm,tumor,2.21460685
TCGA-ER-A19O-06A-11R-A18S-07,skcm,tumor,2.357855338
TCGA-ER-A19P-06A-11R-A18S-07,skcm,tumor,2.623794373
TCGA-ER-A19Q-06A-11R-A18U-07,skcm,tumor,1.681997514
TCGA-ER-A19S-06A-11R-A18U-07,skcm,tumor,2.144985232
TCGA-ER-A19T-06A-11R-A18U-07,skcm,tumor,2.250739027
TCGA-ER-A19T-01A-11R-A18T-07,skcm,tumor,2.372902168
TCGA-ER-A19W-06A-41R-A239-07,skcm,tumor,2.756703671
TCGA-ER-A1A1-06A-11R-A18U-07,skcm,tumor,2.221176016
TCGA-ER-A2NB-01A-12R-A18S-07,skcm,tumor,2.470317324
TCGA-ER-A2NC-06A-11R-A18T-07,skcm,tumor,2.133305413
TCGA-ER-A2ND-06A-11R-A18T-07,skcm,tumor,2.390840985
TCGA-ER-A2NE-06A-21R-A18T-07,skcm,tumor,2.75796923
TCGA-ER-A2NF-06A-11R-A18T-07,skcm,tumor,3.145770849
TCGA-ER-A2NF-01A-11R-A18T-07,skcm,tumor,2.730030624
TCGA-ER-A2NG-06A-11R-A18T-07,skcm,tumor,2.73788447
TCGA-ER-A2NH-06A-11R-A18S-07,skcm,tumor,2.855246661
TCGA-ER-A3ES-06A-11R-A20F-07,skcm,tumor,2.761847218
TCGA-ER-A3ET-06A-11R-A20F-07,skcm,tumor,2.767192917
TCGA-ER-A3EV-06A-11R-A20F-07,skcm,tumor,2.508677629
TCGA-ER-A3PL-06A-11R-A239-07,skcm,tumor,1.573178464
TCGA-ER-A42H-01A-11R-A24X-07,skcm,tumor,2.497994523
TCGA-ER-A42K-06A-11R-A24X-07,skcm,tumor,2.170835527
TCGA-ER-A42L-06A-11R-A24X-07,skcm,tumor,2.925940808
TCGA-FR-A2OS-01A-11R-A21D-07,skcm,tumor,1.389960247
TCGA-FR-A3R1-01A-11R-A239-07,skcm,tumor,2.272108264
TCGA-FR-A3YN-06A-11R-A239-07,skcm,tumor,2.764600398
TCGA-FR-A3YO-06A-11R-A239-07,skcm,tumor,1.441748277
TCGA-FR-A44A-06A-11R-A24X-07,skcm,tumor,2.242614162
TCGA-FR-A69P-06A-21R-A311-07,skcm,tumor,2.098270061
TCGA-FR-A726-01A-11R-A32P-07,skcm,tumor,2.094960277
TCGA-FR-A728-01A-11R-A32P-07,skcm,tumor,2.33366426
TCGA-FR-A729-06A-11R-A352-07,skcm,tumor,2.77908529
TCGA-FR-A7U8-06A-21R-A352-07,skcm,tumor,1.269716787
TCGA-FR-A7U9-06A-11R-A352-07,skcm,tumor,1.877595795
TCGA-FR-A7UA-06A-32R-A352-07,skcm,tumor,2.378494603
TCGA-FR-A8YC-06A-11R-A37K-07,skcm,tumor,2.40704997
TCGA-FR-A8YD-06A-11R-A37K-07,skcm,tumor,1.659044008
TCGA-FR-A8YE-06A-11R-A37K-07,skcm,tumor,2.420245688
TCGA-FS-A1YW-06A-11R-A18T-07,skcm,tumor,2.905115633
TCGA-FS-A1YX-06A-11R-A18T-07,skcm,tumor,2.016192794
TCGA-FS-A1YY-06A-11R-A18T-07,skcm,tumor,2.31094752
TCGA-FS-A1Z0-06A-11R-A18T-07,skcm,tumor,2.117902935
TCGA-FS-A1Z3-06A-11R-A18T-07,skcm,tumor,2.264112187
TCGA-FS-A1Z4-06A-11R-A18T-07,skcm,tumor,2.377505345
TCGA-FS-A1Z7-06A-11R-A18T-07,skcm,tumor,1.181219724
TCGA-FS-A1ZA-06A-11R-A18T-07,skcm,tumor,2.154327162
TCGA-FS-A1ZB-06A-12R-A18S-07,skcm,tumor,2.530183847
TCGA-FS-A1ZC-06A-11R-A18T-07,skcm,tumor,1.43998506
TCGA-FS-A1ZD-06A-11R-A18T-07,skcm,tumor,1.995264942
TCGA-FS-A1ZE-06A-11R-A18T-07,skcm,tumor,2.430646936
TCGA-FS-A1ZF-06A-12R-A18S-07,skcm,tumor,1.891674443
TCGA-FS-A1ZG-06A-11R-A18T-07,skcm,tumor,2.751720411
TCGA-FS-A1ZH-06A-11R-A18T-07,skcm,tumor,2.086502193
TCGA-FS-A1ZJ-06A-12R-A18S-07,skcm,tumor,2.507086552
TCGA-FS-A1ZK-06A-11R-A18T-07,skcm,tumor,1.562610043
TCGA-FS-A1ZM-06A-12R-A18S-07,skcm,tumor,2.043899669
TCGA-FS-A1ZN-01A-11R-A18T-07,skcm,tumor,1.754068376
TCGA-FS-A1ZP-06A-11R-A18T-07,skcm,tumor,2.474075586
TCGA-FS-A1ZQ-06A-11R-A18U-07,skcm,tumor,2.549009177
TCGA-FS-A1ZR-06A-21R-A18U-07,skcm,tumor,2.382747122
TCGA-FS-A1ZS-06A-12R-A18T-07,skcm,tumor,1.191285032
TCGA-FS-A1ZT-06A-11R-A18U-07,skcm,tumor,2.85495319
TCGA-FS-A1ZU-06A-12R-A18T-07,skcm,tumor,1.712978256
TCGA-FS-A1ZW-06A-12R-A18T-07,skcm,tumor,2.272512239
TCGA-FS-A1ZY-06A-11R-A18S-07,skcm,tumor,2.543051266
TCGA-FS-A1ZZ-06A-11R-A18S-07,skcm,tumor,2.590612439
TCGA-FS-A4F0-06A-11R-A24X-07,skcm,tumor,2.542204326
TCGA-FS-A4F2-06A-11R-A24X-07,skcm,tumor,2.197835673
TCGA-FS-A4F4-06A-12R-A266-07,skcm,tumor,1.823991242
TCGA-FS-A4F5-06A-11R-A266-07,skcm,tumor,1.824204459
TCGA-FS-A4F8-06A-11R-A266-07,skcm,tumor,2.591695583
TCGA-FS-A4F9-06A-11R-A24X-07,skcm,tumor,2.468547055
TCGA-FS-A4FB-06A-11R-A266-07,skcm,tumor,1.936616298
TCGA-FS-A4FC-06A-11R-A24X-07,skcm,tumor,1.967204237
TCGA-FS-A4FD-06A-11R-A266-07,skcm,tumor,1.906524091
TCGA-FW-A3I3-06A-11R-A21D-07,skcm,tumor,2.559251205
TCGA-FW-A3R5-06A-11R-A239-07,skcm,tumor,2.316061971
TCGA-FW-A3TU-06A-11R-A239-07,skcm,tumor,2.395955158
TCGA-FW-A3TV-06A-11R-A239-07,skcm,tumor,2.625085383
TCGA-FW-A5DX-01A-11R-A27Q-07,skcm,tumor,2.66846408
TCGA-FW-A5DY-06A-11R-A311-07,skcm,tumor,2.176407302
TCGA-GF-A2C7-01A-11R-A18T-07,skcm,tumor,2.115247834
TCGA-GF-A3OT-06A-23R-A239-07,skcm,tumor,1.846537662
TCGA-GF-A4EO-06A-12R-A24X-07,skcm,tumor,2.270883719
TCGA-GF-A6C8-06A-12R-A311-07,skcm,tumor,2.742734851
TCGA-GF-A6C9-06A-11R-A311-07,skcm,tumor,2.267493503
TCGA-GF-A769-01A-32R-A32P-07,skcm,tumor,2.597137628
TCGA-GN-A262-06A-11R-A18T-07,skcm,tumor,2.152069422
TCGA-GN-A263-01A-11R-A18T-07,skcm,tumor,2.326907537
TCGA-GN-A264-06A-11R-A18U-07,skcm,tumor,2.151106882
TCGA-GN-A265-06A-21R-A18T-07,skcm,tumor,2.024080211
TCGA-GN-A266-06A-11R-A18T-07,skcm,tumor,1.604250738
TCGA-GN-A267-06A-21R-A18T-07,skcm,tumor,2.176489525
TCGA-GN-A268-06A-11R-A18T-07,skcm,tumor,2.812900811
TCGA-GN-A26A-06A-11R-A18T-07,skcm,tumor,1.1857817
TCGA-GN-A26C-01A-11R-A18T-07,skcm,tumor,2.025193098
TCGA-GN-A26D-06A-11R-A18T-07,skcm,tumor,2.111162862
TCGA-GN-A4U3-06A-11R-A32P-07,skcm,tumor,2.66142916
TCGA-GN-A4U4-06A-11R-A32P-07,skcm,tumor,2.501154294
TCGA-GN-A4U5-01A-11R-A32P-07,skcm,tumor,2.544971217
TCGA-GN-A4U7-06A-21R-A32P-07,skcm,tumor,1.915558589
TCGA-GN-A4U8-06A-11R-A32P-07,skcm,tumor,2.365696313
TCGA-GN-A4U9-06A-11R-A32P-07,skcm,tumor,2.403720032
TCGA-GN-A8LK-06A-11R-A37K-07,skcm,tumor,2.786231059
TCGA-GN-A8LL-06A-21R-A37K-07,skcm,tumor,2.618599947
TCGA-GN-A8LN-01A-11R-A37K-07,skcm,tumor,2.598613028
TCGA-GN-A9SD-06A-11R-A40A-07,skcm,tumor,2.64625957
TCGA-HR-A2OG-06A-21R-A18U-07,skcm,tumor,2.068069305
TCGA-HR-A2OH-06A-11R-A18U-07,skcm,tumor,2.491414692
TCGA-HR-A5NC-01A-11R-A27Q-07,skcm,tumor,2.747567529
TCGA-IH-A3EA-01A-11R-A20F-07,skcm,tumor,2.406922735
TCGA-LH-A9QB-06A-11R-A38C-07,skcm,tumor,2.389279652
TCGA-OD-A75X-06A-12R-A32P-07,skcm,tumor,2.290933258
TCGA-QB-A6FS-06A-11R-A311-07,skcm,tumor,2.723169384
TCGA-QB-AA9O-06A-11R-A39D-07,skcm,tumor,2.289292255
TCGA-RP-A690-06A-11R-A311-07,skcm,tumor,2.534620416
TCGA-RP-A693-06A-13R-A311-07,skcm,tumor,2.065991738
TCGA-RP-A694-06A-11R-A311-07,skcm,tumor,2.732517247
TCGA-RP-A695-06A-11R-A311-07,skcm,tumor,2.485136192
TCGA-RP-A6K9-06A-41R-A352-07,skcm,tumor,2.252048466
TCGA-W3-A824-06A-21R-A352-07,skcm,tumor,2.513223153
TCGA-W3-A825-06A-11R-A352-07,skcm,tumor,2.294318418
TCGA-W3-A828-06A-11R-A352-07,skcm,tumor,2.070828046
TCGA-W3-AA1O-06A-11R-A38C-07,skcm,tumor,1.848327181
TCGA-W3-AA1Q-06A-11R-A38C-07,skcm,tumor,2.881670499
TCGA-W3-AA1R-06A-11R-A39D-07,skcm,tumor,2.706286244
TCGA-W3-AA1V-06B-11R-A40A-07,skcm,tumor,2.008417825
TCGA-W3-AA1W-06A-11R-A38C-07,skcm,tumor,2.582012249
TCGA-W3-AA21-06A-11R-A38C-07,skcm,tumor,2.793941572
TCGA-WE-A8JZ-06A-11R-A37K-07,skcm,tumor,1.813726316
TCGA-WE-A8K1-06A-21R-A37K-07,skcm,tumor,2.410913875
TCGA-WE-A8K4-01A-12R-A37K-07,skcm,tumor,2.203821542
TCGA-WE-A8K5-06A-11R-A37K-07,skcm,tumor,1.811269755
TCGA-WE-A8K6-06A-11R-A37K-07,skcm,tumor,1.501915969
TCGA-WE-A8ZM-06A-11R-A37K-07,skcm,tumor,2.230196685
TCGA-WE-A8ZN-06A-11R-A37K-07,skcm,tumor,2.26796111
TCGA-WE-A8ZO-06A-11R-A37K-07,skcm,tumor,2.131943063
TCGA-WE-A8ZQ-06A-41R-A37K-07,skcm,tumor,2.195206952
TCGA-WE-A8ZR-06A-11R-A37K-07,skcm,tumor,2.480103671
TCGA-WE-A8ZT-06A-11R-A37K-07,skcm,tumor,2.762333289
TCGA-WE-A8ZX-06A-11R-A37K-07,skcm,tumor,2.578545134
TCGA-WE-A8ZY-06A-11R-A37K-07,skcm,tumor,2.243568572
TCGA-WE-AA9Y-06A-12R-A38C-07,skcm,tumor,2.663700816
TCGA-WE-AAA0-06A-11R-A38C-07,skcm,tumor,2.216682936
TCGA-WE-AAA3-06A-11R-A38C-07,skcm,tumor,2.084524094
TCGA-WE-AAA4-06A-12R-A38C-07,skcm,tumor,2.530889443
TCGA-XV-A9VZ-01A-11R-A38C-07,skcm,tumor,2.203085759
TCGA-XV-A9W2-01A-11R-A39D-07,skcm,tumor,2.348999175
TCGA-XV-A9W5-01A-11R-A38C-07,skcm,tumor,2.038602155
TCGA-XV-AAZV-01A-11R-A40A-07,skcm,tumor,2.843151753
TCGA-XV-AAZW-01A-12R-A40A-07,skcm,tumor,2.398606017
TCGA-XV-AAZY-01A-12R-A40A-07,skcm,tumor,2.728793035
TCGA-XV-AB01-06A-12R-A40A-07,skcm,tumor,2.533722654
TCGA-YD-A89C-06A-11R-A37K-07,skcm,tumor,2.894020074
TCGA-YD-A9TA-06A-11R-A39D-07,skcm,tumor,2.083999253
TCGA-YD-A9TB-06A-12R-A40A-07,skcm,tumor,2.642926618
TCGA-YG-AA3N-01A-11R-A38C-07,skcm,tumor,2.221261909
TCGA-YG-AA3O-06A-11R-A38C-07,skcm,tumor,2.841512684
TCGA-YG-AA3P-06A-11R-A38C-07,skcm,tumor,2.777787826
TCGA-Z2-A8RT-06A-11R-A37K-07,skcm,tumor,2.628937446
TCGA-Z2-AA3S-06A-11R-A39D-07,skcm,tumor,2.452820043
TCGA-Z2-AA3V-06A-11R-A39D-07,skcm,tumor,2.131154195
TCGA-3M-AB46-01A-11R-A414-31,stad,tumor,2.073235009
TCGA-3M-AB47-01A-22R-A414-31,stad,tumor,2.66753241
TCGA-B7-5816-01A-21R-1602-13,stad,tumor,2.471093181
TCGA-B7-5818-01A-11R-1602-13,stad,tumor,2.472683286
TCGA-B7-A5TI-01A-11R-A31P-31,stad,tumor,2.626475289
TCGA-B7-A5TJ-01A-11R-A31P-31,stad,tumor,1.907461085
TCGA-B7-A5TK-01A-12R-A36D-31,stad,tumor,2.805482871
TCGA-B7-A5TN-01A-21R-A31P-31,stad,tumor,2.636269725
TCGA-BR-4187-01A-01R-1131-13,stad,tumor,2.472422569
TCGA-BR-4191-01A-02R-1131-13,stad,tumor,2.494319525
TCGA-BR-4201-01A-01R-1131-13,stad,tumor,2.346000583
TCGA-BR-4253-01A-01R-1131-13,stad,tumor,2.441430707
TCGA-BR-4255-01A-01R-1131-13,stad,tumor,2.666488893
TCGA-BR-4256-01A-01R-1131-13,stad,tumor,2.924427429
TCGA-BR-4257-01A-01R-1131-13,stad,tumor,2.286321317
TCGA-BR-4267-01A-01R-1131-13,stad,tumor,2.710345222
TCGA-BR-4279-01A-01R-1131-13,stad,tumor,2.995010691
TCGA-BR-4280-01A-01R-1131-13,stad,tumor,2.956431643
TCGA-BR-4292-01A-01R-1131-13,stad,tumor,2.397534841
TCGA-BR-4294-01A-01R-1131-13,stad,tumor,2.92770065
TCGA-BR-4357-01A-01R-1157-13,stad,tumor,2.073344898
TCGA-BR-4361-01A-01R-1157-13,stad,tumor,2.238759562
TCGA-BR-4362-01A-01R-1157-13,stad,tumor,2.582028751
TCGA-BR-4363-01A-01R-1157-13,stad,tumor,2.426553089
TCGA-BR-4366-01A-01R-1157-13,stad,tumor,2.261217928
TCGA-BR-4367-01A-01R-1157-13,stad,tumor,2.471197196
TCGA-BR-4368-01A-01R-1157-13,stad,tumor,2.631140155
TCGA-BR-4369-01A-01R-1157-13,stad,tumor,2.816841732
TCGA-BR-4370-01A-01R-1157-13,stad,tumor,2.45877152
TCGA-BR-4371-01A-01R-1157-13,stad,tumor,2.502518746
TCGA-BR-6452-01A-12R-1802-13,stad,tumor,2.620270455
TCGA-BR-6453-01A-11R-1802-13,stad,tumor,2.478323711
TCGA-BR-6454-01A-11R-1802-13,stad,tumor,3.159835148
TCGA-BR-6455-01A-11R-1802-13,stad,tumor,2.751657821
TCGA-BR-6456-01A-11R-1802-13,stad,tumor,2.427906465
TCGA-BR-6457-01A-21R-1802-13,stad,tumor,2.925838695
TCGA-BR-6458-01A-11R-1802-13,stad,tumor,2.805454388
TCGA-BR-6563-01A-13R-2055-13,stad,tumor,2.832726627
TCGA-BR-6564-01A-12R-1884-13,stad,tumor,2.775240344
TCGA-BR-6565-01A-11R-1802-13,stad,tumor,2.628064448
TCGA-BR-6566-01A-11R-1802-13,stad,tumor,2.476403959
TCGA-BR-6705-01A-12R-1884-13,stad,tumor,2.807575468
TCGA-BR-6706-01A-11R-1884-13,stad,tumor,2.924646196
TCGA-BR-6707-01A-11R-1884-13,stad,tumor,2.635125676
TCGA-BR-6709-01A-11R-1884-13,stad,tumor,2.382056141
TCGA-BR-6801-01A-11R-1884-13,stad,tumor,2.269575832
TCGA-BR-6802-01A-11R-1884-13,stad,tumor,3.04336155
TCGA-BR-6803-01A-11R-1884-13,stad,tumor,2.819244364
TCGA-BR-6852-01A-11R-1884-13,stad,tumor,2.648094442
TCGA-BR-7196-01A-11R-2055-13,stad,tumor,3.120015858
TCGA-BR-7197-01A-11R-2203-13,stad,tumor,2.093477857
TCGA-BR-7703-01A-11R-2055-13,stad,tumor,2.932967857
TCGA-BR-7704-01A-11R-2055-13,stad,tumor,2.772025512
TCGA-BR-7707-01A-11R-2055-13,stad,tumor,2.628514047
TCGA-BR-7715-01A-11R-2055-13,stad,tumor,2.136586321
TCGA-BR-7716-01A-21R-2055-13,stad,tumor,2.646627974
TCGA-BR-7717-01A-11R-2055-13,stad,tumor,2.729152214
TCGA-BR-7722-01A-31R-2203-13,stad,tumor,2.553618931
TCGA-BR-7723-01A-11R-2055-13,stad,tumor,2.522799251
TCGA-BR-7851-01A-11R-2203-13,stad,tumor,2.636885467
TCGA-BR-7901-01A-11R-2203-13,stad,tumor,2.077055782
TCGA-BR-7957-01A-11R-2203-13,stad,tumor,2.80448382
TCGA-BR-7958-01A-21R-2343-13,stad,tumor,3.058244702
TCGA-BR-7959-01A-11R-2343-13,stad,tumor,2.567523686
TCGA-BR-8058-01A-31R-2343-13,stad,tumor,2.760847078
TCGA-BR-8059-01A-11R-2343-13,stad,tumor,2.513929967
TCGA-BR-8060-01A-11R-2343-13,stad,tumor,2.275186164
TCGA-BR-8077-01A-11R-2343-13,stad,tumor,2.737249011
TCGA-BR-8078-01A-11R-2343-13,stad,tumor,2.211943663
TCGA-BR-8080-01A-11R-2343-13,stad,tumor,2.629815171
TCGA-BR-8081-01A-11R-2343-13,stad,tumor,2.459548176
TCGA-BR-8284-01A-11R-2343-13,stad,tumor,2.391479948
TCGA-BR-8286-01A-12R-2343-13,stad,tumor,2.829242076
TCGA-BR-8289-01A-11R-2343-13,stad,tumor,2.420559273
TCGA-BR-8291-01A-11R-2343-13,stad,tumor,2.393301922
TCGA-BR-8295-01A-11R-2343-13,stad,tumor,2.696861988
TCGA-BR-8296-01A-11R-2343-13,stad,tumor,2.662890329
TCGA-BR-8297-01A-12R-2343-13,stad,tumor,2.55123279
TCGA-BR-8361-01A-11R-2343-13,stad,tumor,2.935961456
TCGA-BR-8362-01A-11R-2343-13,stad,tumor,2.488934992
TCGA-BR-8363-01A-11R-2343-13,stad,tumor,2.774654617
TCGA-BR-8364-01A-11R-2343-13,stad,tumor,2.532935575
TCGA-BR-8365-01A-21R-2343-13,stad,tumor,2.604634931
TCGA-BR-8366-01A-11R-2343-13,stad,tumor,2.539461171
TCGA-BR-8367-01A-11R-2343-13,stad,tumor,2.447546621
TCGA-BR-8368-01A-11R-2343-13,stad,tumor,3.051719536
TCGA-BR-8369-01A-11R-2343-13,stad,tumor,2.501047109
TCGA-BR-8371-01A-11R-2343-13,stad,tumor,2.152643504
TCGA-BR-8372-01A-11R-2343-13,stad,tumor,2.50175574
TCGA-BR-8373-01A-11R-2343-13,stad,tumor,2.54958221
TCGA-BR-8380-01A-11R-2343-13,stad,tumor,2.585772677
TCGA-BR-8381-01A-11R-2402-13,stad,tumor,2.7735973
TCGA-BR-8382-01A-11R-2402-13,stad,tumor,2.503835865
TCGA-BR-8384-01A-21R-2402-13,stad,tumor,2.593600154
TCGA-BR-8483-01A-31R-2402-13,stad,tumor,2.450775816
TCGA-BR-8484-01A-11R-2402-13,stad,tumor,2.205322503
TCGA-BR-8485-01A-11R-2402-13,stad,tumor,2.862279681
TCGA-BR-8486-01A-31R-2402-13,stad,tumor,2.620566072
TCGA-BR-8487-01A-11R-2402-13,stad,tumor,2.375209106
TCGA-BR-8588-01A-11R-2402-13,stad,tumor,2.776926503
TCGA-BR-8589-01A-11R-2402-13,stad,tumor,2.785178593
TCGA-BR-8590-01A-11R-2402-13,stad,tumor,2.883174937
TCGA-BR-8591-01A-11R-2402-13,stad,tumor,2.337717648
TCGA-BR-8592-01A-11R-2402-13,stad,tumor,2.63699912
TCGA-BR-8676-01A-11R-2402-13,stad,tumor,2.567187215
TCGA-BR-8677-01A-11R-2402-13,stad,tumor,2.765977703
TCGA-BR-8678-01A-11R-2402-13,stad,tumor,2.314352186
TCGA-BR-8679-01A-11R-2402-13,stad,tumor,2.162988487
TCGA-BR-8680-01A-11R-2402-13,stad,tumor,2.679183351
TCGA-BR-8682-01A-11R-2402-13,stad,tumor,1.797722032
TCGA-BR-8683-01A-11R-2402-13,stad,tumor,2.795032778
TCGA-BR-8686-01A-11R-2402-13,stad,tumor,2.873027847
TCGA-BR-8687-01A-11R-2402-13,stad,tumor,2.44729104
TCGA-BR-8690-01A-11R-2402-13,stad,tumor,2.639635783
TCGA-BR-A44T-01A-32R-A24K-31,stad,tumor,1.827799654
TCGA-BR-A44U-01A-11R-A36D-31,stad,tumor,2.655327939
TCGA-BR-A452-01A-91R-A251-31,stad,tumor,3.004615018
TCGA-BR-A453-01A-11R-A24K-31,stad,tumor,2.581789667
TCGA-BR-A4CR-01A-11R-A24K-31,stad,tumor,2.666917029
TCGA-BR-A4CS-01A-11R-A24K-31,stad,tumor,2.87795384
TCGA-BR-A4IU-01A-22R-A251-31,stad,tumor,2.560034921
TCGA-BR-A4IV-01A-31R-A251-31,stad,tumor,2.571490419
TCGA-BR-A4IY-01A-11R-A251-31,stad,tumor,2.747374896
TCGA-BR-A4IZ-01A-32R-A251-31,stad,tumor,2.322463587
TCGA-BR-A4J1-01A-11R-A251-31,stad,tumor,3.201648548
TCGA-BR-A4J2-01A-21R-A251-31,stad,tumor,2.567594264
TCGA-BR-A4J4-01A-12R-A251-31,stad,tumor,2.782905985
TCGA-BR-A4J5-01A-21R-A251-31,stad,tumor,2.355016038
TCGA-BR-A4J6-01A-11R-A251-31,stad,tumor,2.965456282
TCGA-BR-A4J7-01A-31R-A251-31,stad,tumor,2.630622143
TCGA-BR-A4J8-01A-11R-A251-31,stad,tumor,2.605073101
TCGA-BR-A4J9-01A-12R-A251-31,stad,tumor,2.748138042
TCGA-BR-A4PD-01A-11R-A251-31,stad,tumor,2.49445656
TCGA-BR-A4PE-01A-31R-A251-31,stad,tumor,2.006931703
TCGA-BR-A4PF-01A-11R-A251-31,stad,tumor,2.239294487
TCGA-BR-A4QI-01A-12R-A251-31,stad,tumor,2.526961578
TCGA-BR-A4QL-01A-31R-A251-31,stad,tumor,2.587014746
TCGA-BR-A4QM-01A-12R-A251-31,stad,tumor,2.593840028
TCGA-CD-5798-01A-11R-1602-13,stad,tumor,2.528552373
TCGA-CD-5799-01A-11R-1602-13,stad,tumor,2.016964642
TCGA-CD-5800-01A-11R-1602-13,stad,tumor,2.535982178
TCGA-CD-5801-01A-11R-1602-13,stad,tumor,2.827175502
TCGA-CD-5803-01A-11R-1602-13,stad,tumor,2.761564189
TCGA-CD-5804-01A-12R-2055-13,stad,tumor,2.335916019
TCGA-CD-5813-01A-11R-1602-13,stad,tumor,2.69895157
TCGA-CD-8524-01A-11R-2343-13,stad,tumor,2.903251627
TCGA-CD-8525-01A-11R-2343-13,stad,tumor,2.799004278
TCGA-CD-8526-01A-11R-2343-13,stad,tumor,2.948657769
TCGA-CD-8527-01A-11R-2343-13,stad,tumor,2.99757112
TCGA-CD-8528-01A-11R-2343-13,stad,tumor,2.693694888
TCGA-CD-8529-01A-11R-2343-13,stad,tumor,2.682755327
TCGA-CD-8530-01A-11R-2343-13,stad,tumor,2.820110727
TCGA-CD-8531-01A-11R-2343-13,stad,tumor,2.39761066
TCGA-CD-8532-01A-11R-2343-13,stad,tumor,2.459049706
TCGA-CD-8533-01A-11R-2343-13,stad,tumor,2.780092414
TCGA-CD-8534-01A-11R-2343-13,stad,tumor,2.795318745
TCGA-CD-8535-01A-11R-2343-13,stad,tumor,1.918626205
TCGA-CD-8536-01A-11R-2343-13,stad,tumor,2.924290106
TCGA-CD-A486-01A-11R-A24K-31,stad,tumor,2.030753083
TCGA-CD-A487-01A-21R-A24K-31,stad,tumor,3.186183348
TCGA-CD-A489-01A-11R-A24K-31,stad,tumor,2.585964628
TCGA-CD-A48A-01A-12R-A36D-31,stad,tumor,2.62539551
TCGA-CD-A48C-01A-11R-A24K-31,stad,tumor,2.7213313
TCGA-CD-A4MG-01A-11R-A251-31,stad,tumor,2.412789079
TCGA-CD-A4MH-01A-11R-A251-31,stad,tumor,2.954074924
